"Year","Location Description","Data Source","Topic Description","Measure Description","Response","Data Value Type","Data Value","Low Confidence Limit","High Confidence Limit","Sample Size","Gender","Age","Race","Education"
"2017","Florida","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","32.2","27.2","37.2","1949","Female","All Ages","All Races","All Grades"
"2016","Florida","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","65.1","62.4","67.8","5473","Overall","All Ages","All Races","All Grades"
"2016","Florida","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","63.6","59.8","67.4","2548","Male","All Ages","All Races","All Grades"
"2016","Florida","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","67.0","63.3","70.7","2925","Female","All Ages","All Races","All Grades"
"2016","Florida","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","34.9","32.2","37.6","5473","Overall","All Ages","All Races","All Grades"
"2016","Florida","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","36.4","32.6","40.2","2548","Male","All Ages","All Races","All Grades"
"2016","Florida","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","33.0","29.3","36.7","2925","Female","All Ages","All Races","All Grades"
"2018","Georgia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","67.4","64.2","70.6","1259","Overall","All Ages","All Races","All Grades"
"2018","Georgia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","66.4","61.9","70.9","629","Male","All Ages","All Races","All Grades"
"2018","Georgia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","68.6","64.1","73.1","630","Female","All Ages","All Races","All Grades"
"2018","Georgia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","32.6","29.4","35.8","1259","Overall","All Ages","All Races","All Grades"
"2018","Georgia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","33.6","29.1","38.1","629","Male","All Ages","All Races","All Grades"
"2018","Georgia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","31.4","26.9","35.9","630","Female","All Ages","All Races","All Grades"
"2017","Georgia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","65.8","61.8","69.8","853","Overall","All Ages","All Races","All Grades"
"2017","Georgia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","62.8","57.4","68.2","462","Male","All Ages","All Races","All Grades"
"2017","Georgia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","69.8","64.0","75.6","391","Female","All Ages","All Races","All Grades"
"2017","Georgia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","34.2","30.2","38.2","853","Overall","All Ages","All Races","All Grades"
"2017","Georgia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","37.2","31.8","42.6","462","Male","All Ages","All Races","All Grades"
"2017","Georgia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","30.2","24.4","36.0","391","Female","All Ages","All Races","All Grades"
"2016","Georgia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","67.7","63.6","71.8","810","Overall","All Ages","All Races","All Grades"
"2016","Georgia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","67.0","61.2","72.8","387","Male","All Ages","All Races","All Grades"
"2016","Georgia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","68.6","62.9","74.3","423","Female","All Ages","All Races","All Grades"
"2016","Georgia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","32.3","28.2","36.4","810","Overall","All Ages","All Races","All Grades"
"2016","Georgia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","33.0","27.2","38.8","387","Male","All Ages","All Races","All Grades"
"2016","Georgia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","31.4","25.7","37.1","423","Female","All Ages","All Races","All Grades"
"2018","Guam","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","69.0","61.0","77.0","303","Overall","All Ages","All Races","All Grades"
"2018","Guam","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","75.7","66.8","84.6","172","Male","All Ages","All Races","All Grades"
"2018","Guam","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","55.8","42.1","69.5","131","Female","All Ages","All Races","All Grades"
"2018","Guam","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","31.0","23.0","39.0","303","Overall","All Ages","All Races","All Grades"
"2018","Guam","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","24.3","15.4","33.2","172","Male","All Ages","All Races","All Grades"
"2018","Guam","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","44.2","30.5","57.9","131","Female","All Ages","All Races","All Grades"
"2017","Guam","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","67.0","60.0","74.0","326","Overall","All Ages","All Races","All Grades"
"2017","Guam","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","67.8","58.8","76.8","176","Male","All Ages","All Races","All Grades"
"2017","Guam","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","65.9","54.8","77.0","150","Female","All Ages","All Races","All Grades"
"2017","Guam","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","33.0","26.0","40.0","326","Overall","All Ages","All Races","All Grades"
"2017","Guam","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","32.2","23.2","41.2","176","Male","All Ages","All Races","All Grades"
"2017","Guam","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","34.1","23.0","45.2","150","Female","All Ages","All Races","All Grades"
"2016","Guam","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","63.3","55.0","71.6","299","Overall","All Ages","All Races","All Grades"
"2016","Guam","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","58.4","47.3","69.5","171","Male","All Ages","All Races","All Grades"
"2016","Guam","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","73.1","63.4","82.8","128","Female","All Ages","All Races","All Grades"
"2016","Guam","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","36.7","28.4","45.0","299","Overall","All Ages","All Races","All Grades"
"2016","Guam","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","41.6","30.5","52.7","171","Male","All Ages","All Races","All Grades"
"2016","Guam","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","26.9","17.2","36.6","128","Female","All Ages","All Races","All Grades"
"2018","Hawaii","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","66.3","62.0","70.6","962","Overall","All Ages","All Races","All Grades"
"2018","Hawaii","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","64.6","59.1","70.1","540","Male","All Ages","All Races","All Grades"
"2018","Hawaii","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","68.7","61.8","75.6","422","Female","All Ages","All Races","All Grades"
"2018","Hawaii","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","33.7","29.4","38.0","962","Overall","All Ages","All Races","All Grades"
"2018","Hawaii","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","35.4","29.9","40.9","540","Male","All Ages","All Races","All Grades"
"2018","Hawaii","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","31.3","24.4","38.2","422","Female","All Ages","All Races","All Grades"
"2017","Hawaii","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","62.5","57.9","67.1","890","Overall","All Ages","All Races","All Grades"
"2017","Hawaii","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","60.7","54.8","66.6","498","Male","All Ages","All Races","All Grades"
"2017","Hawaii","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","65.7","58.3","73.1","392","Female","All Ages","All Races","All Grades"
"2017","Hawaii","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","37.5","32.9","42.1","890","Overall","All Ages","All Races","All Grades"
"2017","Hawaii","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","39.3","33.4","45.2","498","Male","All Ages","All Races","All Grades"
"2017","Hawaii","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","34.3","26.9","41.7","392","Female","All Ages","All Races","All Grades"
"2016","Hawaii","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","68.3","64.1","72.5","934","Overall","All Ages","All Races","All Grades"
"2016","Hawaii","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","65.7","59.9","71.5","506","Male","All Ages","All Races","All Grades"
"2016","Hawaii","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","71.8","65.8","77.8","428","Female","All Ages","All Races","All Grades"
"2016","Hawaii","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","31.7","27.5","35.9","934","Overall","All Ages","All Races","All Grades"
"2016","Hawaii","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","34.3","28.5","40.1","506","Male","All Ages","All Races","All Grades"
"2016","Hawaii","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","28.2","22.2","34.2","428","Female","All Ages","All Races","All Grades"
"2018","Idaho","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","68.2","62.5","73.9","463","Overall","All Ages","All Races","All Grades"
"2018","Idaho","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","63.1","55.0","71.2","245","Male","All Ages","All Races","All Grades"
"2018","Idaho","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","74.0","66.3","81.7","218","Female","All Ages","All Races","All Grades"
"2018","Idaho","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","31.8","26.1","37.5","463","Overall","All Ages","All Races","All Grades"
"2018","Idaho","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","36.9","28.8","45.0","245","Male","All Ages","All Races","All Grades"
"2018","Idaho","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","26.0","18.3","33.7","218","Female","All Ages","All Races","All Grades"
"2017","Idaho","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","72.9","68.2","77.6","575","Overall","All Ages","All Races","All Grades"
"2017","Idaho","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","73.3","66.8","79.8","284","Male","All Ages","All Races","All Grades"
"2017","Idaho","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","72.4","65.5","79.3","291","Female","All Ages","All Races","All Grades"
"2017","Idaho","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","27.1","22.4","31.8","575","Overall","All Ages","All Races","All Grades"
"2017","Idaho","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","26.7","20.2","33.2","284","Male","All Ages","All Races","All Grades"
"2017","Idaho","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","27.6","20.7","34.5","291","Female","All Ages","All Races","All Grades"
"2016","Idaho","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","70.9","65.8","76.0","627","Overall","All Ages","All Races","All Grades"
"2016","Idaho","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","67.7","59.9","75.5","268","Male","All Ages","All Races","All Grades"
"2016","Idaho","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","74.0","67.7","80.3","359","Female","All Ages","All Races","All Grades"
"2016","Idaho","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","29.1","24.0","34.2","627","Overall","All Ages","All Races","All Grades"
"2016","Idaho","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","32.3","24.5","40.1","268","Male","All Ages","All Races","All Grades"
"2016","Idaho","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","26.0","19.7","32.3","359","Female","All Ages","All Races","All Grades"
"2018","Illinois","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","70.1","65.9","74.3","714","Overall","All Ages","All Races","All Grades"
"2018","Illinois","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","71.4","66.0","76.8","416","Male","All Ages","All Races","All Grades"
"2018","Illinois","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","68.2","61.7","74.7","298","Female","All Ages","All Races","All Grades"
"2018","Illinois","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","29.9","25.7","34.1","714","Overall","All Ages","All Races","All Grades"
"2018","Illinois","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","28.6","23.2","34.0","416","Male","All Ages","All Races","All Grades"
"2018","Illinois","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","31.8","25.3","38.3","298","Female","All Ages","All Races","All Grades"
"2017","Illinois","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","67.9","63.6","72.2","693","Overall","All Ages","All Races","All Grades"
"2017","Illinois","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","65.1","59.1","71.1","345","Male","All Ages","All Races","All Grades"
"2017","Illinois","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","71.3","65.4","77.2","348","Female","All Ages","All Races","All Grades"
"2017","Illinois","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","32.1","27.8","36.4","693","Overall","All Ages","All Races","All Grades"
"2017","Illinois","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","34.9","28.9","40.9","345","Male","All Ages","All Races","All Grades"
"2017","Illinois","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","28.7","22.8","34.6","348","Female","All Ages","All Races","All Grades"
"2016","Illinois","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","67.6","63.2","72.0","623","Overall","All Ages","All Races","All Grades"
"2016","Illinois","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","64.2","58.1","70.3","342","Male","All Ages","All Races","All Grades"
"2016","Illinois","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","72.2","65.8","78.6","281","Female","All Ages","All Races","All Grades"
"2016","Illinois","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","32.4","28.0","36.8","623","Overall","All Ages","All Races","All Grades"
"2016","Illinois","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","35.8","29.7","41.9","342","Male","All Ages","All Races","All Grades"
"2016","Illinois","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","27.8","21.4","34.2","281","Female","All Ages","All Races","All Grades"
"2018","Indiana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","75.6","72.5","78.7","1280","Overall","All Ages","All Races","All Grades"
"2018","Indiana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","77.0","72.8","81.2","608","Male","All Ages","All Races","All Grades"
"2018","Indiana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","73.9","69.5","78.3","672","Female","All Ages","All Races","All Grades"
"2018","Indiana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","24.4","21.3","27.5","1280","Overall","All Ages","All Races","All Grades"
"2018","Indiana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","23.0","18.8","27.2","608","Male","All Ages","All Races","All Grades"
"2018","Indiana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","26.1","21.7","30.5","672","Female","All Ages","All Races","All Grades"
"2017","Indiana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","72.4","70.0","74.8","2310","Overall","All Ages","All Races","All Grades"
"2017","Indiana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","69.8","66.3","73.3","1078","Male","All Ages","All Races","All Grades"
"2017","Indiana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","75.2","71.9","78.5","1232","Female","All Ages","All Races","All Grades"
"2017","Indiana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","27.6","25.2","30.0","2310","Overall","All Ages","All Races","All Grades"
"2017","Indiana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","30.2","26.7","33.7","1078","Male","All Ages","All Races","All Grades"
"2017","Indiana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","24.8","21.5","28.1","1232","Female","All Ages","All Races","All Grades"
"2016","Indiana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","73.1","70.3","75.9","1822","Overall","All Ages","All Races","All Grades"
"2016","Indiana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","74.3","70.2","78.4","824","Male","All Ages","All Races","All Grades"
"2016","Indiana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","71.6","67.7","75.5","998","Female","All Ages","All Races","All Grades"
"2016","Indiana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","26.9","24.1","29.7","1822","Overall","All Ages","All Races","All Grades"
"2016","Indiana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","25.7","21.6","29.8","824","Male","All Ages","All Races","All Grades"
"2016","Indiana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","28.4","24.5","32.3","998","Female","All Ages","All Races","All Grades"
"2018","Iowa","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","73.2","70.4","76.0","1337","Overall","All Ages","All Races","All Grades"
"2018","Iowa","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","71.6","67.7","75.5","697","Male","All Ages","All Races","All Grades"
"2018","Iowa","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","74.9","70.9","78.9","640","Female","All Ages","All Races","All Grades"
"2018","Iowa","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","26.8","24.0","29.6","1337","Overall","All Ages","All Races","All Grades"
"2018","Iowa","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","28.4","24.5","32.3","697","Male","All Ages","All Races","All Grades"
"2018","Iowa","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","25.1","21.1","29.1","640","Female","All Ages","All Races","All Grades"
"2017","Iowa","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","73.7","70.7","76.7","1129","Overall","All Ages","All Races","All Grades"
"2017","Iowa","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","74.0","69.9","78.1","582","Male","All Ages","All Races","All Grades"
"2017","Iowa","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","73.3","68.9","77.7","547","Female","All Ages","All Races","All Grades"
"2017","Iowa","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","26.3","23.3","29.3","1129","Overall","All Ages","All Races","All Grades"
"2017","Iowa","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","26.0","21.9","30.1","582","Male","All Ages","All Races","All Grades"
"2017","Iowa","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","26.7","22.3","31.1","547","Female","All Ages","All Races","All Grades"
"2016","Iowa","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","75.1","71.4","78.8","951","Overall","All Ages","All Races","All Grades"
"2016","Iowa","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","73.2","67.8","78.6","456","Male","All Ages","All Races","All Grades"
"2016","Iowa","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","77.1","72.3","81.9","495","Female","All Ages","All Races","All Grades"
"2016","Iowa","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","24.9","21.2","28.6","951","Overall","All Ages","All Races","All Grades"
"2016","Iowa","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","26.8","21.4","32.2","456","Male","All Ages","All Races","All Grades"
"2016","Iowa","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","22.9","18.1","27.7","495","Female","All Ages","All Races","All Grades"
"2018","Kansas","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","73.8","70.9","76.7","1503","Overall","All Ages","All Races","All Grades"
"2018","Kansas","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","75.1","71.0","79.2","745","Male","All Ages","All Races","All Grades"
"2018","Kansas","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","72.4","68.2","76.6","758","Female","All Ages","All Races","All Grades"
"2018","Kansas","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","26.2","23.3","29.1","1503","Overall","All Ages","All Races","All Grades"
"2018","Kansas","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","24.9","20.8","29.0","745","Male","All Ages","All Races","All Grades"
"2018","Kansas","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","27.6","23.4","31.8","758","Female","All Ages","All Races","All Grades"
"2017","Kansas","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","70.2","68.1","72.3","3138","Overall","All Ages","All Races","All Grades"
"2017","Kansas","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","71.1","68.3","73.9","1554","Male","All Ages","All Races","All Grades"
"2017","Kansas","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","69.1","66.1","72.1","1584","Female","All Ages","All Races","All Grades"
"2017","Kansas","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","29.8","27.7","31.9","3138","Overall","All Ages","All Races","All Grades"
"2017","Kansas","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","28.9","26.1","31.7","1554","Male","All Ages","All Races","All Grades"
"2017","Kansas","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","30.9","27.9","33.9","1584","Female","All Ages","All Races","All Grades"
"2016","Kansas","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","72.8","70.2","75.4","1741","Overall","All Ages","All Races","All Grades"
"2016","Kansas","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","72.1","68.2","76.0","849","Male","All Ages","All Races","All Grades"
"2016","Kansas","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","73.7","70.2","77.2","892","Female","All Ages","All Races","All Grades"
"2016","Kansas","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","27.2","24.6","29.8","1741","Overall","All Ages","All Races","All Grades"
"2016","Kansas","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","27.9","24.0","31.8","849","Male","All Ages","All Races","All Grades"
"2016","Kansas","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","26.3","22.8","29.8","892","Female","All Ages","All Races","All Grades"
"2018","Kentucky","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","73.8","70.2","77.4","1644","Overall","All Ages","All Races","All Grades"
"2018","Kentucky","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","71.1","65.7","76.5","720","Male","All Ages","All Races","All Grades"
"2018","Kentucky","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","76.3","71.5","81.1","924","Female","All Ages","All Races","All Grades"
"2018","Kentucky","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","26.2","22.6","29.8","1644","Overall","All Ages","All Races","All Grades"
"2018","Kentucky","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","28.9","23.5","34.3","720","Male","All Ages","All Races","All Grades"
"2018","Kentucky","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","23.7","18.9","28.5","924","Female","All Ages","All Races","All Grades"
"2017","Kentucky","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","78.9","76.0","81.8","1748","Overall","All Ages","All Races","All Grades"
"2017","Kentucky","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","75.8","71.5","80.1","831","Male","All Ages","All Races","All Grades"
"2017","Kentucky","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","82.3","78.7","85.9","917","Female","All Ages","All Races","All Grades"
"2017","Kentucky","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","21.1","18.2","24.0","1748","Overall","All Ages","All Races","All Grades"
"2017","Kentucky","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","24.2","19.9","28.5","831","Male","All Ages","All Races","All Grades"
"2017","Kentucky","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","17.7","14.1","21.3","917","Female","All Ages","All Races","All Grades"
"2016","Kentucky","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","76.5","73.6","79.4","2019","Overall","All Ages","All Races","All Grades"
"2016","Kentucky","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","75.7","71.7","79.7","858","Male","All Ages","All Races","All Grades"
"2016","Kentucky","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","77.2","73.1","81.3","1161","Female","All Ages","All Races","All Grades"
"2016","Kentucky","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","23.5","20.6","26.4","2019","Overall","All Ages","All Races","All Grades"
"2016","Kentucky","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","24.3","20.3","28.3","858","Male","All Ages","All Races","All Grades"
"2016","Kentucky","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","22.8","18.7","26.9","1161","Female","All Ages","All Races","All Grades"
"2018","Louisiana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","66.3","62.3","70.3","937","Overall","All Ages","All Races","All Grades"
"2018","Louisiana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","63.9","58.2","69.6","460","Male","All Ages","All Races","All Grades"
"2018","Louisiana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","69.1","63.4","74.8","477","Female","All Ages","All Races","All Grades"
"2018","Louisiana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","33.7","29.7","37.7","937","Overall","All Ages","All Races","All Grades"
"2018","Louisiana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","36.1","30.4","41.8","460","Male","All Ages","All Races","All Grades"
